"","ASV1","ASV3","ASV5","ASV6","ASV7","ASV8","ASV9","ASV10","ASV12","ASV13","ASV14","ASV15","ASV16","ASV17","ASV18","ASV19","ASV20","ASV21","ASV22","ASV23","ASV25","ASV26","ASV27","ASV28","ASV29","ASV30","ASV31","ASV32","ASV33","ASV34","ASV35","ASV37","ASV38","ASV39","ASV40","ASV41","ASV42","ASV43","ASV44","ASV45","ASV46","ASV47","ASV48","ASV49","ASV50","ASV51","ASV52","ASV53","ASV54","ASV55","ASV57","ASV58","ASV59","ASV60","ASV61","ASV62","ASV63","ASV65","ASV66","ASV69","ASV70","ASV71","ASV74","ASV79"
"SC4-6",0.349202898550725,0.242028985507246,0.155905797101449,0.0538405797101449,0.00648550724637681,0.00119565217391304,0.051231884057971,0.0177898550724638,0.0264855072463768,0.0232971014492754,0.000326086956521739,0.0193478260869565,0.0011231884057971,0.00123188405797101,0.011231884057971,0.00844202898550724,0.00445652173913043,0.00134057971014493,0.00318840579710145,0.00347826086956522,0.00213768115942029,0.00221014492753623,3.6231884057971e-05,0.00195652173913043,0.000543478260869565,0.0027536231884058,0.000905797101449275,3.6231884057971e-05,3.6231884057971e-05,0.00231884057971014,0.00206521739130435,0.000471014492753623,0.00036231884057971,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,0.000579710144927536,0.000398550724637681,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,0.00036231884057971,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,0.000217391304347826,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05,3.6231884057971e-05
"SC4-8",0.32609937178755,0.209925155550212,0.059605037722805,0.0681114551083592,0.010159608043524,0.00117226246656046,0.102497820794133,0.0230544951756891,0.0428927830713277,0.0449367278848177,0.00024046409570471,0.0211608404220145,0.00120232047852355,0.00730409690703057,0.0239862935465448,0.00568096426102378,0.00682316871562115,0.00222429288526857,0.00501968799783582,0.00571102227298686,0.00342661336379212,0.00300580119630888,0.00225435089723166,0.00336649733986594,0.00117226246656046,0.00408788962698007,0.00111214644263428,0.000180348071778533,3.00580119630888e-05,0.00637229853617482,0.00261504704078872,0.000571102227298686,0.00138266855030208,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,0.00096185638281884,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,0.000390754155520154,3.00580119630888e-05,0.000120232047852355,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,3.00580119630888e-05,0.000330638131593976
"SC5-10",0.337585601621795,0.172216865682712,0.0186160350070459,0.0674923978343099,0.0140670968379935,0.000914732131820317,0.0983707879057578,0.0276397438750031,0.05701006205345,0.0448713194392939,0.000395559840787164,0.0199263269796534,0.00185418675368983,0.0311503374619892,0.0307300551311528,0.00682340725357858,0.00885065143761279,0.00561200524116789,0.00751563697495612,0.00623006749239783,0.00356003856708448,0.00338698113674009,0.00249697149496897,0.0044253257188064,0.00178001928354224,0.00682340725357858,0.00185418675368983,0.000296669880590373,2.47224900491978e-05,0.00719424460431655,0.00286780884570694,0.000568617271131548,0.00192835422383742,2.47224900491978e-05,2.47224900491978e-05,2.47224900491978e-05,0.000964177111918712,0.000346114860688768,2.47224900491978e-05,2.47224900491978e-05,0.000642784741279142,2.47224900491978e-05,0.000271947390541175,2.47224900491978e-05,9.8889960196791e-05,2.47224900491978e-05,2.47224900491978e-05,0.000741674701475933,2.47224900491978e-05,2.47224900491978e-05,0.000123612450245989,0.000469727310934757,2.47224900491978e-05,2.47224900491978e-05,2.47224900491978e-05,2.47224900491978e-05,2.47224900491978e-05,0.000395559840787164,2.47224900491978e-05,2.47224900491978e-05,2.47224900491978e-05,2.47224900491978e-05,2.47224900491978e-05,0.000346114860688768
"SC5-6",0.314521324571576,0.221588712794743,0.136644762272903,0.06796804535498,0.0055083107846927,0.00241592578275995,0.0554374436283984,0.0288622600180389,0.0336296868960185,0.0336296868960185,0.000257698750161062,0.0297642056436026,0.00209380234505863,0.0019649529699781,0.01942404329339,0.00921273031825795,0.00496070094060044,0.00202937765751836,0.0035433578147146,0.0035433578147146,0.0018683159386677,0.00238371343898982,3.22123437701327e-05,0.00389769359618606,0.000612034531632521,0.00280247390800155,0.00144955546965597,0.000225486406390929,3.22123437701327e-05,0.00267362453292102,0.00231928875144956,0.000869733281793583,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,0.000805308594253318,0.000450972812781858,3.22123437701327e-05,3.22123437701327e-05,0.000869733281793583,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,0.000289911093931194,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,0.000289911093931194,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,0.000289911093931194,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05,3.22123437701327e-05
"SC5-8",0.360714285714286,0.193230277185501,0.0501599147121535,0.066044776119403,0.00791577825159915,0.00223880597014925,0.0917377398720682,0.0252132196162047,0.045362473347548,0.0370202558635395,0.000506396588486141,0.0190565031982942,0.00205223880597015,0.010634328358209,0.0266524520255863,0.00732942430703625,0.00594349680170576,0.00357142857142857,0.00551705756929637,0.00594349680170576,0.00290511727078891,0.00319829424307036,0.00178571428571429,0.00378464818763326,0.00173240938166311,0.00461087420042644,0.00122601279317697,0.000399786780383795,2.66524520255864e-05,0.00740938166311301,0.00261194029850746,0.000346481876332623,0.000959488272921109,0.000106609808102345,2.66524520255864e-05,2.66524520255864e-05,0.00111940298507463,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,0.000133262260127932,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,7.99573560767591e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05,2.66524520255864e-05
"SH1-10",0.295105018015643,0.173455488179981,0.00465770278583355,0.133008172950171,0.0280121276034801,0.000219702961595922,0.100338342560858,0.0268696722031813,0.0343835134897618,0.0395685033834256,0.000329554442393883,0.0115124351876263,0.000878811846383689,0.0430178398804816,0.0419412953686616,0.00870023727919852,0.00448194041655681,0.00608577203620705,0.00472361367431233,0.00997451445645487,0.00287810879690658,0.00303190087002373,0.00228491080059759,0.00415238597416293,0.00158186132349064,0.00476755426663151,0.00217505931979963,0.000659108884787767,2.19702961595922e-05,0.00322963353546006,0.002262940504438,0.00107654451182002,0.00105457421566043,0.000373495034713068,2.19702961595922e-05,2.19702961595922e-05,0.000461376219351437,2.19702961595922e-05,2.19702961595922e-05,0.000307584146234291,2.19702961595922e-05,2.19702961595922e-05,0.000307584146234291,0.000571227700149398,2.19702961595922e-05,2.19702961595922e-05,0.000351524738553476,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,0.000439405923191844,2.19702961595922e-05,2.19702961595922e-05,0.000241673257755514,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05,2.19702961595922e-05
"SH1-6",0.3542226088272,0.237131727241784,0.106198706554215,0.0704965772852766,0.00809349116901781,0.00109678151355849,0.0622518059074922,0.0199689875572028,0.0250368745508869,0.0256798154381453,0.000453840626300064,0.0206497484966529,0.0018910026095836,0.00937937294353467,0.0150523807722855,0.0112325555009266,0.00495442683710903,0.00230702318369199,0.00185318255739193,0.00495442683710903,0.00113460156575016,0.00166408229643357,3.7820052191672e-05,0.00279868386218373,0.000642940887258424,0.00298778412314209,0.000680760939450096,3.7820052191672e-05,3.7820052191672e-05,0.0025717635490337,0.00192882266177527,0.000680760939450096,0.000113460156575016,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,0.00037820052191672,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,0.000302560417533376,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05,3.7820052191672e-05
"SH1-8",0.334173203802795,0.220608862798067,0.0154553483297834,0.102420904982077,0.0206763987739623,0.000441581380850953,0.0825237674684399,0.0283910852511819,0.0377162449997402,0.0419762065561847,0.000311704504130085,0.0147280378201465,0.00145462101927373,0.0203646942698322,0.0220530936672035,0.00922125824718167,0.00410410930437945,0.00301314353992415,0.00392228167697023,0.00792248947997298,0.00249363603304068,0.00319497116733337,0.00218193152891059,0.00335082341939841,0.00174035014805964,0.00384435555093771,0.00200010390150138,0.00090913813704608,2.59753753441737e-05,0.00285729128785911,0.00218193152891059,0.000805236635669385,0.000961088887734427,0.000155852252065042,2.59753753441737e-05,2.59753753441737e-05,0.000363655254818432,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,0.000285729128785911,2.59753753441737e-05,0.000129876876720869,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05,0.000363655254818432,2.59753753441737e-05,2.59753753441737e-05,2.59753753441737e-05
"SH2-10",0.301708234504899,0.172236996573948,0.0088166942188361,0.127578523682887,0.0310261386233499,2.3958408203359e-05,0.0852679747957546,0.0237427825295287,0.0433886772562831,0.0440355542777738,0.000263542490236949,0.0132489997364575,0.00091041951172764,0.0526126644145763,0.0284386305373871,0.004671889599655,0.004671889599655,0.00749898176765135,0.00606147727544982,0.00982294736337718,0.00292292580080979,0.0023958408203359,0.00237188241213254,0.00349792759769041,0.00206042310548887,0.00354584441409713,0.00213229833009895,0.000551043388677256,2.3958408203359e-05,0.00273125853518292,0.00126979563477803,0.000958336328134359,0.00292292580080979,0.000383334531253743,2.3958408203359e-05,2.3958408203359e-05,0.000982294736337718,0.00143750449220154,2.3958408203359e-05,0.00107812836915115,2.3958408203359e-05,2.3958408203359e-05,0.000311459306643667,2.3958408203359e-05,2.3958408203359e-05,0.000263542490236949,2.3958408203359e-05,0.000503126572270538,2.3958408203359e-05,0.000383334531253743,0.000215625673830231,2.3958408203359e-05,0.000527084980473897,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05,2.3958408203359e-05
"SH2-6",0.384429038991831,0.240728809628122,0.117619771667139,0.0412339252119681,0.0044068757570291,0.0011597041465866,0.0365435662191068,0.0289926036646651,0.0107981341648842,0.0408215859598485,0.000335025642347241,0.0321624616653352,0.00265443393552045,0.00809215782284874,0.00499961343195114,0.0080148442130763,0.0068551400664897,0.00159781460196377,0.00399453650490941,0.00626240239156766,0.00268020513877793,0.00262866273226297,0.000850449707496843,0.00224209468340077,0.000876220910754323,0.00216478107362833,0.000773136097724403,0.000154627219544881,2.57712032574801e-05,0.00121124655310156,0.00146895858567637,0.000773136097724403,0.000695822487951962,0.000180398422802361,2.57712032574801e-05,2.57712032574801e-05,0.000566966471664562,0.000283483235832281,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05,2.57712032574801e-05
"SH2-8",0.351431731596411,0.206562615214453,0.0188521568145508,0.0998156568759986,0.023497603539388,0.000417844414403343,0.0699766498709598,0.0241120806193929,0.0427921838515423,0.0441686125107534,0.000270369915202163,0.0144770800049158,0.000934005161607472,0.0216050141329728,0.0229077055425833,0.00705419687845644,0.00594813813444759,0.00361312523042891,0.00447339314243579,0.00771783212486174,0.00314612264962517,0.00280201548482242,0.00265454098562124,0.00385891606243087,0.00196632665601573,0.00408012781123264,0.00189258940641514,0.000417844414403343,2.45790832001966e-05,0.00231043382081848,0.00115521691040924,0.00137642865921101,0.00152390315841219,0.00022121174880177,2.45790832001966e-05,2.45790832001966e-05,0.000614477080004916,2.45790832001966e-05,0.000122895416000983,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,0.00036868624800295,2.45790832001966e-05,0.000122895416000983,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,9.83163328007865e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05,2.45790832001966e-05
"SH3-10",0.32652486926342,0.148301010716882,0.00862978683488498,0.130806931970077,0.0235912107497127,0.00304856600145393,0.0828975447318435,0.0216213681026194,0.0537016626409961,0.0493398682081467,0.000375208123255868,0.0130384822831414,0.00100837183125015,0.0366296930328542,0.0332528199235513,0.00579227540276247,0.00562812184883803,0.00626128555683231,0.00560467134113454,0.0110217386206411,0.00248575381657013,0.0019932931547968,0.00236850127805267,0.00461975001758788,0.00187604061627934,0.00560467134113454,0.00147738198531998,0.00025795558473841,2.34505077034918e-05,0.00264990737049457,0.00145393147761649,0.000633163707994278,0.00354102666322726,9.38020308139671e-05,2.34505077034918e-05,2.34505077034918e-05,0.00103182233895364,0.000375208123255868,2.34505077034918e-05,0.000328307107848885,2.34505077034918e-05,2.34505077034918e-05,0.000304856600145393,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,0.000351757615552377,0.000445559646366344,2.34505077034918e-05,2.34505077034918e-05,7.03515231104753e-05,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,0.000422109138662852,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05,2.34505077034918e-05
"SH3-6",0.342663464344235,0.253597001189648,0.0932638998002289,0.0695607281542502,0.0127494332338219,0.00381585149603825,0.0339161859441988,0.023074678458396,0.0377095912549662,0.0357567731364055,0.000314246593791385,0.0287086709613701,0.00179569482166506,0.00217727997126888,0.0132432493097798,0.00927027451684586,0.00549931539134924,0.0021997261565397,0.00368117438441337,0.00648694754326502,0.00150389441314448,0.0017059100805818,0.0011896478193531,0.0033893739758928,0.00101007833718659,0.0032322506789971,0.00109986307826985,0.000134677111624879,0.000112230926354066,0.000740724113936836,0.00139166348679042,0.000583600817041144,0.00103252452245741,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,0.000740724113936836,0.00062849318758277,2.24461852708132e-05,2.24461852708132e-05,0.000404031334874638,2.24461852708132e-05,0.000202015667437319,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,0.000404031334874638,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,0.000157123296895692,2.24461852708132e-05,0.000134677111624879,2.24461852708132e-05,2.24461852708132e-05,0.000202015667437319,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05,2.24461852708132e-05
"SH3-8",0.384994744926833,0.172635890802275,0.0256016385048643,0.11458754412914,0.0169779286926995,0.00355728029751799,0.0730320424717708,0.0187296197482955,0.0480771822028189,0.0419597380548145,0.00010779637265206,0.0148489503328213,0.00199423289406312,0.0149836957986364,0.0158191176866898,0.0059018514027003,0.00444660037189748,0.00277575659579055,0.00355728029751799,0.00870455709165386,0.00121270919233568,0.00185948742824804,0.00188643652141105,0.0033955857385399,0.00188643652141105,0.00425795671975638,0.00123965828549869,2.69490931630151e-05,2.69490931630151e-05,0.0033955857385399,0.000970167353868542,0.000916269167542512,0.00256016385048643,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,0.00153609831029186,2.69490931630151e-05,8.08472794890452e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,0.000458134583771256,2.69490931630151e-05,0.000134745465815075,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,0.00016169455897809,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05,2.69490931630151e-05
"SH4-10",0.286634085796292,0.162464768701678,0.00863651643265328,0.146588058852429,0.0187727872158871,2.58578336306984e-05,0.0850981304786285,0.0296847930080418,0.0478111343831614,0.0520776769322266,0.000465441005352572,0.0145321025004525,0.00121531818064283,0.0313396943604065,0.0388126082796783,0.0049129883898327,0.00669717891035089,0.00630931140589042,0.00553357639696946,0.00641274274041321,0.00393039071186616,0.00232720502676286,0.00250820986217775,0.00372352804282057,0.00281850386574613,0.00403382204638895,0.00248235202854705,0.00033615183719908,2.58578336306984e-05,0.00436997388358803,0.00108602901248933,0.00103431334522794,0.00139632301605772,0.00033615183719908,0.0120497504719055,2.58578336306984e-05,0.000801592842551651,0.000387867504460476,2.58578336306984e-05,0.000362009670829778,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,0.000749877175290254,2.58578336306984e-05,2.58578336306984e-05,0.000284436169937683,2.58578336306984e-05,2.58578336306984e-05,0.000258578336306984,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,0.000103431334522794,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05,2.58578336306984e-05
"SH4-6",0.329738873030976,0.219790675547098,0.137673115551327,0.0827254466645523,0.00977904641082566,0.00145364203404165,0.0292842795221482,0.0253462311026536,0.0317686859076012,0.0348345491066709,0.000237868696479543,0.0276456285019558,0.00179723015117877,0.00589385770165979,0.0148007188920605,0.00835183423194841,0.00623744581879692,0.00317158261972724,0.00473094407442647,0.00512739190189238,0.00261655566127498,0.00163865102019241,0.000951474785918173,0.00288085421291891,0.000951474785918173,0.00240511681995983,0.00103076435141135,2.64298551643937e-05,2.64298551643937e-05,0.00118934348239772,0.00140078232371287,0.000343588117137118,0.000792895654931811,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,0.000766465799767417,2.64298551643937e-05,7.92895654931811e-05,0.000264298551643937,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,0.00116291362723332,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,0.000396447827465905,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05,2.64298551643937e-05
"SH4-8",0.320477240921274,0.196873739889466,0.0295547807111174,0.138807846485922,0.0217509902986314,0.000403235370857942,0.0720842524727816,0.0189520624303233,0.0428615479494295,0.0439763751512132,0.00023719727697526,0.0132356080552195,0.00177897957731445,0.020019450176712,0.0239332052468037,0.00495742308878294,0.00500486254417799,0.00379515643160416,0.00405607343627695,0.00858654142650443,0.00220593467586992,0.00187385848810456,0.00256173059133281,0.00341564078844375,0.00232453331435755,0.00377143670390664,0.00154178230033919,0.00047439455395052,2.3719727697526e-05,0.00441186935173984,0.00116226665717878,0.00123342584027135,0.00166038093882682,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,0.000711591830925781,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,0.000260917004672786,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,0.00035579591546289,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05,2.3719727697526e-05
"SH5-10",0.3017443849048,0.175259377494014,0.00672671303158135,0.123041842435298,0.0322198153004219,0.000410443507011743,0.0699122106943336,0.0212518526963858,0.0639835822597195,0.0535856800820887,0.000501653175236575,0.0132938091437692,0.00168737886215939,0.0358225971953027,0.034864895678942,0.00373959639721811,0.005153346254703,0.00430965682362331,0.00661270094630031,0.0111275795234295,0.00255387071029529,0.002850302132026,0.00243985862501425,0.00426405198951089,0.00221183445445217,0.00446927374301676,0.00164177402804697,0.000205221753505872,2.2802417056208e-05,0.00234864895678942,0.000957701516360735,0.000273629004674496,0.00629346710751339,0.000136814502337248,2.2802417056208e-05,2.2802417056208e-05,0.00123133052103523,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,0.000296431421730704,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,0.00168737886215939,2.2802417056208e-05,0.000273629004674496,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05,2.2802417056208e-05
"SH5-6",0.343333238547502,0.242784428583615,0.112889925213979,0.0754969147211875,0.0131657519833935,0.00147865897005716,0.0216964768106463,0.0220661415531606,0.0369949100008531,0.036824295504308,0.000170614496545056,0.0304546876332926,0.00184832371257144,0.00105212272869451,0.0178576506383826,0.0066539653652572,0.00659709386640885,0.00253078169875167,0.00295731794011431,0.00781983109164842,0.00110899422754287,0.00181988796314727,0.0011943014758154,0.00329854693320442,0.000710893735604402,0.00218955270566156,0.000597150737907697,2.84357494241761e-05,2.84357494241761e-05,0.000398100491938465,0.000739329485028578,0.000113742997696704,0.00125117297466375,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,0.000767765234452754,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,0.000255921744817585,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05,2.84357494241761e-05
"SH5-8",0.355283027501945,0.205051937949023,0.0288289937308379,0.103875898046035,0.0168169130096554,0.000503363382601931,0.0582757516130508,0.0188532466938178,0.057269024847847,0.0465153525831694,0.000114400768773166,0.0181668420811788,0.00205921383791699,0.0206836589941884,0.0165881114721091,0.00368370475449595,0.00501075367226468,0.00178465199286139,0.00475907198096371,0.0110739944172425,0.00185329245412529,0.00263121768178282,0.00134992907152336,0.00377522536951448,0.00189905276163456,0.00274561845055599,0.00183041230037066,0.000274561845055599,2.28801537546332e-05,0.00192193291538919,0.00123552830275019,0.000388962613828765,0.00290577952683842,9.1520615018533e-05,2.28801537546332e-05,2.28801537546332e-05,0.000892325996430696,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,0.000251681691300966,2.28801537546332e-05,0.000114400768773166,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05,2.28801537546332e-05
"SL1-10",0.328507961862926,0.206384465631708,0.00940947436729397,0.067388808466031,0.00584036340038936,0.000599011630809165,0.0924973793241153,0.0219887186142864,0.0436030549593171,0.047646383467279,0.000499176359007637,0.0205660659911147,0.00104827035391604,0.0305495931712674,0.0383617031897369,0.00988369190835122,0.00813657465182449,0.00461738132082064,0.00766235711076723,0.00284530524634353,0.00282034642839315,0.00391853441820995,0.00254579943093895,0.00524135176958019,0.00194678780012979,0.00534118704138172,0.00167224080267558,0.000424299905156492,2.49588179503819e-05,0.00429291668746568,0.00227125243348475,0.00102331153596566,0.00179703489242749,0.000374382269255728,0.0147007437727749,2.49588179503819e-05,0.000823640992362602,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,0.000599011630809165,0.000773723356461838,2.49588179503819e-05,0.000249588179503819,2.49588179503819e-05,2.49588179503819e-05,0.000249588179503819,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,0.000299505815404582,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05,2.49588179503819e-05
